,chamber,congress,eventId,updateDate,url,committees,date,title,witnesses
95,Senate,119,338421,2026-05-20T22:08:29Z,https://api.congress.gov/v3/committee-meeting/119/senate/338421?format=json,"[{'name': 'Senate Environment and Public Works Subcommittee on Clean Air, Climate, and Nuclear Innovation and Safety', 'systemCode': 'ssev10', 'url': 'https://api.congress.gov/v3/committee/senate/ssev10?format=json'}]",2026-05-20T13:45:00Z,"Hearings to examine S.4529, to require the Nuclear Regulatory Commission to allow the use of commercial-grade steel and concrete in non-safety-related structures at nuclear power plants, and proposed legislation entitled, ""RECHARGE Act"", and ""Enrichment Licensing Modernization Act"".",none
128,Senate,119,338394,2026-05-12T20:08:32Z,https://api.congress.gov/v3/committee-meeting/119/senate/338394?format=json,"[{'name': 'Senate Energy and Natural Resources', 'systemCode': 'sseg00', 'url': 'https://api.congress.gov/v3/committee/senate/sseg00?format=json'}]",2026-05-13T13:30:00Z,Hearings to examine the President's proposed budget request for fiscal year 2027 for the United States Forest Service.,none
129,Senate,119,338393,2026-05-12T20:08:32Z,https://api.congress.gov/v3/committee-meeting/119/senate/338393?format=json,"[{'name': 'Senate Environment and Public Works', 'systemCode': 'ssev00', 'url': 'https://api.congress.gov/v3/committee/senate/ssev00?format=json'}]",2026-05-13T14:00:00Z,Hearings to examine the President's proposed budget request for fiscal year 2027 for the U.S. Nuclear Regulatory Commission.,none
150,Senate,119,338341,2026-04-28T22:53:26Z,https://api.congress.gov/v3/committee-meeting/119/senate/338341?format=json,"[{'name': 'Senate Environment and Public Works', 'systemCode': 'ssev00', 'url': 'https://api.congress.gov/v3/committee/senate/ssev00?format=json'}]",2026-04-29T18:30:00Z,Hearings to examine the President's proposed budget request for fiscal year 2027 for the Environmental Protection Agency.,none
153,Senate,119,338345,2026-04-28T22:53:26Z,https://api.congress.gov/v3/committee-meeting/119/senate/338345?format=json,"[{'name': 'Senate Energy and Natural Resources', 'systemCode': 'sseg00', 'url': 'https://api.congress.gov/v3/committee/senate/sseg00?format=json'}]",2026-04-29T13:30:00Z,Hearings to examine the President's proposed budget request for fiscal year 2027 for the Department of the Interior.,none
178,Senate,119,338160,2026-04-28T13:05:36Z,https://api.congress.gov/v3/committee-meeting/119/senate/338160?format=json,"[{'name': 'Senate Energy and Natural Resources', 'systemCode': 'sseg00', 'url': 'https://api.congress.gov/v3/committee/senate/sseg00?format=json'}]",2026-04-21T13:30:00Z,Hearings to examine the President's proposed budget request for the fiscal year 2027 for the Department of Energy.,none
188,Senate,119,338145,2026-04-15T20:08:24Z,https://api.congress.gov/v3/committee-meeting/119/senate/338145?format=json,"[{'name': 'Senate Environment and Public Works', 'systemCode': 'ssev00', 'url': 'https://api.congress.gov/v3/committee/senate/ssev00?format=json'}]",2026-04-15T14:00:00Z,"Hearings to examine restoration efforts in the Great Lakes Region, including S.528, to reauthorize the Great Lakes Restoration Initiative.",none
195,Senate,119,338140,2026-04-14T22:08:24Z,https://api.congress.gov/v3/committee-meeting/119/senate/338140?format=json,"[{'name': 'Senate Energy and Natural Resources Subcommittee on Energy', 'systemCode': 'sseg01', 'url': 'https://api.congress.gov/v3/committee/senate/sseg01?format=json'}]",2026-04-15T18:30:00Z,"Hearings to examine S.465, to require the Federal Energy Regulatory Commission to reform the interconnection queue process for the prioritization and approval of certain projects, S.1327, to require the Federal Energy Regulatory Commission to establish a shared savings incentive to return a portion of the savings attributable to an investment in grid-enhancing technology to the developer of that grid-enhancing technology, S.3034, to amend the Federal Power Act to require the Federal Energy Regulatory Commission to review regulations that may affect the reliable operation of the bulk-power system, S.3192, to require Transmission Organizations to allow aggregators of retail customers to submit to organized wholesale electric markets bids that aggregate demand flexibility of customers of certain utilities, S.3269, to direct the Comptroller General of the United States to conduct a technology assessment focused on liquid cooling systems for artificial intelligence compute clusters and high-performance computing facilities, S.3947, to amend the Federal Power Act to establish a categorical exclusion for reconductoring within existing rights-of-way.",none
211,Senate,119,338087,2026-03-24T22:08:22Z,https://api.congress.gov/v3/committee-meeting/119/senate/338087?format=json,"[{'name': 'Senate Energy and Natural Resources', 'systemCode': 'sseg00', 'url': 'https://api.congress.gov/v3/committee/senate/sseg00?format=json'}]",2026-03-25T13:30:00Z,Hearings to examine the state of the bulk power system.,none
222,Senate,119,338065,2026-03-18T22:08:23Z,https://api.congress.gov/v3/committee-meeting/119/senate/338065?format=json,"[{'name': 'Senate Energy and Natural Resources', 'systemCode': 'sseg00', 'url': 'https://api.congress.gov/v3/committee/senate/sseg00?format=json'}]",2026-03-19T13:30:00Z,Hearings to examine Department of Energy's implementation of President Trump's May 2025 nuclear energy executive orders.,none
225,Senate,119,338064,2026-03-17T22:08:23Z,https://api.congress.gov/v3/committee-meeting/119/senate/338064?format=json,"[{'name': 'Senate Environment and Public Works Subcommittee on Fisheries, Wildlife, and Water', 'systemCode': 'ssev15', 'url': 'https://api.congress.gov/v3/committee/senate/ssev15?format=json'}]",2026-03-18T14:00:00Z,Hearings to examine challenges and opportunities with implementing the Endangered Species Act.,none
230,Senate,119,338060,2026-03-16T21:08:26Z,https://api.congress.gov/v3/committee-meeting/119/senate/338060?format=json,"[{'name': 'Senate Energy and Natural Resources Subcommittee on Water and Power', 'systemCode': 'sseg07', 'url': 'https://api.congress.gov/v3/committee/senate/sseg07?format=json'}]",2026-03-17T14:00:00Z,"Hearings to examine S.1034, to establish the Southwestern Power Administration Fund, S.1242, to authorize the Secretary of the Interior to carry out watershed pilots, S.2437 and H.R.3857, bills to amend the Snow Water Supply Forecasting Program Authorization Act, S.2753, to amend the Omnibus Public Land Management Act of 2009 to authorize certain extraordinary operation and maintenance work for urban canals of concern, S.3409, to reaffirm that the Bureau of Reclamation retains exclusive ownership, operational control, and financial responsibility for the Lower Yellowstone Fish Bypass Channel, ensuring long-term conservation of the endangered pallid sturgeon and other native aquatic species in the Yellowstone River while protecting the Lower Yellowstone Irrigation Project and District from undue financial and operational burdens, S.3500, to amend the Federal Power Act to require the Federal Energy Regulatory Commission to annually submit to Congress a report on the status of ongoing hydropower relicensing applications, S.3518, to amend the Federal Power Act to address certain alterations in, and the maintenance and repair of, project works, to provide for the licensing of micro hydrokinetic energy projects, S.3635, to reauthorize the Fort Peck Reservation Rural Water System Act of 2000, S.3684, to amend the Energy Independence and Security Act of 2007 to reauthorize water power research, development, demonstration, and commercial application activities, S.3693, to extend the authorization for a large-scale water recycling and reuse grant program, S.3723, to require the Secretary of the Interior to conduct a study to determine the feasibility of constructing a project to supply municipal, rural, and industrial water from the Missouri River to the Western Dakota Regional Water System, S.3725, to require the Secretary of the Interior to conduct a study to determine the feasibility of constructing a project to supply municipal, rural, and industrial water to expand the capacity and reach of the Lewis and Clark Rural Water System, Inc. (doing business as ""Lewis &#38;amp; Clark Regional Water System""), in the States of Iowa, Minnesota, and South Dakota, S.3732, to amend the Water Infrastructure Improvements for the Nation Act to authorize assistance under the storage program, S.3736, to require the Secretary of the Interior to conduct a study to determine the feasibility of constructing a project to supply municipal, rural, and industrial water to the Dakota Mainstem Regional Water System service area in the States of South Dakota, Iowa, Nebraska, and Minnesota, S.3737, to amend the Reclamation States Emergency Drought Relief Act of 1991 to provide financial and technical assistance to eligible entities for the conduct of innovative approaches to voluntary water partnership agreements among multiple water users and projects conducted by individual agricultural entities, S.3738, to amend the Infrastructure Investment and Jobs Act to reauthorize the large-scale water recycling and reuse program, to establish a Water Conveyance Improvement Program, S.3743, to direct the Secretary of the Interior to carry out a feasibility study on a selective water withdrawal system at Glen Canyon Dam, S.3792, to provide for the establishment of a Water Project Navigators Program, S.4040, to amend Public Law 89-108 to modify the authorization of appropriations for State and Tribal, municipal, rural, and industrial water supplies, and S.4041, to reauthorize the Cooperative Watershed Management Program.",none
241,Senate,119,338045,2026-03-10T22:08:19Z,https://api.congress.gov/v3/committee-meeting/119/senate/338045?format=json,"[{'name': 'Senate Environment and Public Works', 'systemCode': 'ssev00', 'url': 'https://api.congress.gov/v3/committee/senate/ssev00?format=json'}]",2026-03-11T14:00:00Z,"Hearings to examine S.3135, to require the Administrator of the Environmental Protection Agency to authorize manufacturers of certain vehicles to suspend engine derate or shutdown functions in prolonged cold weather conditions.",none
254,Senate,119,338038,2026-03-03T22:53:25Z,https://api.congress.gov/v3/committee-meeting/119/senate/338038?format=json,"[{'name': 'Senate Energy and Natural Resources', 'systemCode': 'sseg00', 'url': 'https://api.congress.gov/v3/committee/senate/sseg00?format=json'}]",2026-03-04T14:30:00Z,"Business meeting to consider S.601 and H.R.1276, bills to remove restrictions from a parcel of land in Paducah, Kentucky, S.815, to designate the outdoor amphitheater at the Blue Ridge Music Center in Galax, Virginia, as the ""Rick Boucher Amphitheater"", S.1135, to amend the National Trails System Act to direct the Secretary of the Interior to conduct a study on the feasibility of designating the Bonneville Shoreline Trail, S.1981, to require the Secretary of Agriculture and the Secretary of the Interior to utilize grazing for wildfire risk reduction, S.2102, to establish the Ralph David Abernathy, Sr., National Historic Site, S.2787, to amend the Federal Land Policy and Management Act of 1976 to ensure that ranchers who have grazing agreements on national grasslands are treated the same as permittees on other Federal land, S.3004, to direct the Secretary of the Interior to convey certain Bureau of Land Management land to the city of Price, Utah, S.3493, to provide for the conveyance of certain Federal land in Carson City, Nevada, S.3527, to release from wilderness study area designation certain land in the State of Montana, to improve the management of that land, H.R.204, to require that the Secretary of Agriculture and the Secretary of the Interior submit accurate reports regarding hazardous fuels reduction activities, H.R.952, to convey the reversionary interest of the United States in certain land in Sacramento, California, H.R.1829, to require the Secretary of Agriculture to convey certain lands within the Apache-Sitgreaves National Forest, and the nominations of Stevan Pearce, of New Mexico, to be Director of the Bureau of Land Management, David LaCerte, of Louisiana, to be a Member of the Federal Energy Regulatory Commission, and Kyle Haustveit, of North Dakota, to be Under Secretary of Energy.",none
255,Senate,119,338028,2026-03-03T22:53:25Z,https://api.congress.gov/v3/committee-meeting/119/senate/338028?format=json,"[{'name': 'Senate Environment and Public Works', 'systemCode': 'ssev00', 'url': 'https://api.congress.gov/v3/committee/senate/ssev00?format=json'}]",2026-03-04T15:00:00Z,"Business meeting to consider the nomination of  the nomination of Douglas Weaver, of Maryland, to be a Member of the Nuclear Regulatory Commission; to be immediately followed by a hearing to examine a discussion draft of an original bill entitled, ""the Toxic Substances Control Act Fee Reauthorization and Improvement Act of 2026.""",none
271,Senate,119,338010,2026-02-24T23:08:23Z,https://api.congress.gov/v3/committee-meeting/119/senate/338010?format=json,"[{'name': 'Senate Energy and Natural Resources', 'systemCode': 'sseg00', 'url': 'https://api.congress.gov/v3/committee/senate/sseg00?format=json'}]",2026-02-25T14:30:00Z,"Hearings to examine the nominations of Stevan Pearce, of New Mexico, to be Director of the Bureau of Land Management, Kyle Haustveit, of North Dakota, to be Under Secretary of Energy, and David LaCerte, of Louisiana, to be a Member of the Federal Energy Regulatory Commission.",none
273,Senate,119,338007,2026-02-24T23:08:23Z,https://api.congress.gov/v3/committee-meeting/119/senate/338007?format=json,"[{'name': 'Senate Environment and Public Works', 'systemCode': 'ssev00', 'url': 'https://api.congress.gov/v3/committee/senate/ssev00?format=json'}]",2026-02-25T15:00:00Z,"Hearings to examine Water Resources Development Act of 2026, focusing on U.S. Army Corps of Engineers projects, programs, and priorities.",none
280,Senate,119,337976,2026-02-11T21:08:25Z,https://api.congress.gov/v3/committee-meeting/119/senate/337976?format=json,"[{'name': 'Senate Energy and Natural Resources Subcommittee on Public Lands, Forests, and Mining', 'systemCode': 'sseg03', 'url': 'https://api.congress.gov/v3/committee/senate/sseg03?format=json'}]",2026-02-12T15:00:00Z,"Hearings to examine S.462, to provide for economic development and conservation in Washoe County, Nevada, S.1349, to withdraw the National Forest System land in the Ruby Mountains subdistrict of the Humboldt-Toiyabe National Forest and the National Wildlife Refuge System land in Ruby Lake National Wildlife Refuge, Elko and White Pine Counties, Nevada, from operation under the mineral leasing laws, S.1464, to withdraw certain Bureau of Land Management land from mineral development, S.1497, to amend the John D. Dingell, Jr. Conservation, Management, and Recreation Act to establish the Cerro de la Olla Wilderness in the Rio Grande del Norte National Monument and to modify the boundary of the Rio Grande del Norte National Monument, S.1981, to require the Secretary of Agriculture and the Secretary of the Interior to utilize grazing for wildfire risk reduction, S.2417, to direct the Secretary of Agriculture to issue a special use permit with respect to the maintaining of a flagpole bearing the flag of the United States at Kyhv Peak Lookout Point, Utah, S.2554, to provide for the recognition of certain Alaska Native communities and the settlement of certain claims under the Alaska Native Claims Settlement Act, S.2754, to direct the Secretary of Agriculture to convey to the City of Ouray, Colorado, certain land managed by the Forest Service, together with a reservoir, S.2787, to amend the Federal Land Policy and Management Act of 1976 to ensure that ranchers who have grazing agreements on national grasslands are treated the same as permittees on other Federal land, S.2860, to unleash United States offshore critical minerals and resources, S.2968, to ensure access to certain public land, S.3004, to direct the Secretary of the Interior to convey certain Bureau of Land Management land to the city of Price, Utah, S.3082, to prohibit oil and natural gas exploration, development, and production in certain areas of the outer Continental Shelf off the coast of Florida, Georgia, and South Carolina, S.3493, to provide for the conveyance of certain Federal land in Carson City, Nevada, S.3526, to provide for the protection of and investment in certain Federal land in the State of California, S.3527, to release from wilderness study area designation certain land in the State of Montana, to improve the management of that land, S.3695, to amend Public Law 96-586 to modernize the authority of the Forest Service to acquire and administer land under that Act, H.R.204, to require that the Secretary of Agriculture and the Secretary of the Interior submit accurate reports regarding hazardous fuels reduction activities, H.R.677, to establish a process to expedite the review of appeals of certain decisions by the Department of the Interior, H.R.952, to convey the reversionary interest of the United States in certain land in Sacramento, California, H.R.1829, to require the Secretary of Agriculture to convey certain lands within the Apache-Sitgreaves National Forest, H.R.3872, to amend the Mineral Leasing Act for Acquired Lands to make that Act applicable to hardrock minerals, H.R.3937, to provide for the conveyance of certain Federal land in Chequamegon-Nicolet National Forest.",none
301,Senate,119,337968,2026-02-04T19:08:20Z,https://api.congress.gov/v3/committee-meeting/119/senate/337968?format=json,"[{'name': 'Senate Energy and Natural Resources', 'systemCode': 'sseg00', 'url': 'https://api.congress.gov/v3/committee/senate/sseg00?format=json'}]",2026-02-10T21:30:00Z,To receive a closed briefing on recent developments in Venezuela.,none
306,Senate,119,337950,2026-02-03T21:53:15Z,https://api.congress.gov/v3/committee-meeting/119/senate/337950?format=json,"[{'name': 'Senate Environment and Public Works', 'systemCode': 'ssev00', 'url': 'https://api.congress.gov/v3/committee/senate/ssev00?format=json'}]",2026-02-04T15:00:00Z,Hearings to examine identifying and addressing cybersecurity challenges to protect America's water infrastructure.,none
308,Senate,119,337960,2026-02-03T21:53:15Z,https://api.congress.gov/v3/committee-meeting/119/senate/337960?format=json,"[{'name': 'Senate Energy and Natural Resources', 'systemCode': 'sseg00', 'url': 'https://api.congress.gov/v3/committee/senate/sseg00?format=json'}]",2026-02-04T14:30:00Z,"Business meeting to consider S.90, to prohibit the use of funds by the Secretary of the Interior to finalize and implement certain travel management plans in the State of Utah, S.91, to improve Federal activities relating to wildfires, S.290, to direct the Secretary of the Interior to upgrade existing emergency communications centers in units of the National Park System to Next Generation 9-1-1 systems, S.291, to establish an interest-bearing account for the non-Federal contributions to the Lower Colorado River Multi-Species Conservation Program, S.365, to amend the John D. Dingell, Jr. Conservation, Management, and Recreation Act to allow for additional entities to be eligible to complete the maintenance work on Bolts Ditch and the Bolts Ditch Headgate within the Holy Cross Wilderness, Colorado, S.446, to prohibit Big Cypress National Preserve from being designated as wilderness or as a component of the National Wilderness Preservation System, S.700 and H.R.837, bills to require the Secretary of Agriculture to convey the Pleasant Valley Ranger District Administrative Site to Gila County, Arizona, S.730, to direct the Secretary of the Interior to conduct a study to assess the suitability and feasibility of establishing the African Burial Ground International Memorial Museum and Educational Center at the African Burial Ground National Monument, S.790, to redesignate the National Historic Trails Interpretive Center in Casper, Wyoming, as the ""Barbara L. Cubin National Historic Trails Interpretive Center"", S.791, to establish the Justice Thurgood Marshall National Historic Site in the State of Maryland as an affiliated area of the National Park System, S.815, to designate the outdoor amphitheater at the Blue Ridge Music Center in Galax, Virginia, as the ""Rick Boucher Amphitheater"", S.1319, to withdraw certain Federal land in the Pecos Watershed area of the State of New Mexico from mineral entry, S.1321, to amend the Strom Thurmond National Defense Authorization Act for Fiscal Year 1999 to provide for the transfer of the Moab site to Grand County, Utah, S.1341, to amend the Colorado Wilderness Act of 1993 to add certain land to the Sarvis Creek Wilderness, S.1353, to extend the authority for modifications to the Second Division Memorial in the District of Columbia, S.1413, to authorize additional funding for the San Joaquin River Restoration Settlement Act, S.1476, to amend the Wild and Scenic Rivers Act to designate certain segments of the Gila River system in the State of New Mexico as components of the National Wild and Scenic Rivers System, to provide for the transfer of administrative jurisdiction over certain Federal land in the State of New Mexico, S.1516, to authorize the Secretary of the Interior to conduct a special resource study of the Cahokia Mounds, Emerald Mounds, and Pulcher Mounds in the State of Illinois, S.1518 and H.R.1550, bills to redesignate Saratoga National Historical Park as Saratoga National Battlefield Park, S.1777, to amend the California Desert Protection Act of 1994 to expand the boundary of Joshua Tree National Park, to redesignate the Cottonwood Visitor Center at Joshua Tree National Park as the ""Dianne Feinstein Visitor Center"", S.1870, to adjust the boundary of the Santa Monica Mountains National Recreation Area to include the Rim of the Valley Corridor, S.2102, to establish the Ralph David Abernathy, Sr., National Historic Site, and S.2881, to provide for the transfer of administrative jurisdiction over certain Federal land in the State of California.",none
324,Senate,119,337862,2026-01-27T23:38:20Z,https://api.congress.gov/v3/committee-meeting/119/senate/337862?format=json,"[{'name': 'Senate Environment and Public Works', 'systemCode': 'ssev00', 'url': 'https://api.congress.gov/v3/committee/senate/ssev00?format=json'}]",2026-01-28T15:00:00Z,"Hearings to examine improving the Federal environmental review and permitting process, part 2.",none
333,Senate,119,337278,2026-01-21T19:06:38Z,https://api.congress.gov/v3/committee-meeting/119/senate/337278?format=json,"[{'name': 'Senate Environment and Public Works Subcommittee on Transportation and Infrastructure', 'systemCode': 'ssev08', 'url': 'https://api.congress.gov/v3/committee/senate/ssev08?format=json'}]",2025-07-23T19:00:00Z,"Hearings to examine the road ahead, focusing on proposals to improve America's transportation infrastructure.",none
341,Senate,119,337281,2026-01-21T19:06:38Z,https://api.congress.gov/v3/committee-meeting/119/senate/337281?format=json,"[{'name': 'Senate Energy and Natural Resources', 'systemCode': 'sseg00', 'url': 'https://api.congress.gov/v3/committee/senate/sseg00?format=json'}]",2025-07-23T14:00:00Z,Hearings to examine challenges to meeting increased electricity demand.,none
346,Senate,119,337266,2026-01-21T19:06:38Z,https://api.congress.gov/v3/committee-meeting/119/senate/337266?format=json,"[{'name': 'Senate Environment and Public Works', 'systemCode': 'ssev00', 'url': 'https://api.congress.gov/v3/committee/senate/ssev00?format=json'}]",2025-07-23T14:00:00Z,"Hearings to examine the nominations of Katherine Scarlett, of Ohio, to be a Member of the Council on Environmental Quality, and Jeffrey Hall, of Virginia, to be an Assistant Administrator, both of the Environmental Protection Agency.",none
